Gene_Name	LoF_FDR_ExAC
ELOVL2	0.3474275
ELOVL3	0.6138058
ELOVL4	0.02975361
ELOVL5	0.006699393
ELOVL6	0.04519532
ELOVL7	0.4048524
ELP2	0.008962512
ELP3	0.3388085
ELP4	0.05573106
ELSPBP1	0.5025881
ELTD1	0.2600503
EMB	0.8189107
EMC1	0.4819367
EMC10	0.7970386
EMC2	0.42419
EMC3	0.05561349
EMC4	0.02266862
EMC6	0.6595586
EMC7	0.04746039
EMC8	0.3218726
EMC9	0.8217306
EMCN	0.4649411
EMD	0.06389717
EME1	0.7503715
EME2	0.9725513
EMG1	0.04566178
EMID1	0.150169
EMILIN1	0.03697586
EMILIN2	0.6381498
EMILIN3	0.154755
EML1	4.58735E-05
EML2	0.8546018
EML3	0.01074931
EML4	2.20022E-08
EML5	7.11167E-07
EML6	0.4572099
EMP1	0.316786
EMP2	0.9197818
EMP3	0.7936432
EMR1	0.5646621
EMR2	0.9646018
EMR3	0.9903459
EMX1	0.4479263
EMX2	0.1013862
EN1	0.312499
EN2	0.5914567
ENAH	0.000128487
ENAM	0.0130734
ENC1	0.02377542
ENDOD1	0.8427601
ENDOG	0.9849172
ENDOU	0.9662593
ENDOV	0.4990723
ENG	0.000188078
ENGASE	0.9777479
ENHO	0.9046246
ENKUR	0.7559028
ENO1	0.2596086
ENO2	0.2597146
ENO3	0.852343
ENOPH1	0.7429305
ENOSF1	0.9086042
ENOX1	0.04250637
ENOX2	0.1452122
ENPEP	0.7813831
ENPP1	0.1071974
ENPP2	0.000675373
ENPP3	0.4548418
ENPP4	0.03479664
ENPP5	0.7083665
ENPP6	0.6563713
ENPP7	0.9888421
ENSA	0.6509019
ENTHD1	0.5544644
ENTHD2	0.3700444
ENTPD1	0.0240827
ENTPD2	0.7435663
ENTPD3	0.9999718
ENTPD4	0.1428244
ENTPD5	0.0712692
ENTPD6	0.4880589
ENTPD7	0.092871
ENTPD8	0.6316692
ENY2	0.1907442
EOGT	0.2425094
EOMES	0.07687037
EP300	4.89488E-27
EP400	9.13589E-17
EP400NL	0.8400404
EPAS1	1.22134E-06
EPB41	0.000903323
EPB41L1	0.01159237
EPB41L2	6.8365E-07
EPB41L3	0.000967605
EPB41L4A	0.07237249
EPB41L4B	0.000132905
EPB41L5	5.06418E-05
EPB42	0.3131087
EPB49	0.002496527
EPC1	1.16891E-08
EPC2	1.32399E-07
EPCAM	0.3730983
EPDR1	0.4816657
EPG5	5.84223E-09
EPGN	0.4459372
EPHA1	0.1688454
EPHA10	0.9868698
EPHA2	0.001054218
EPHA3	0.000182565
EPHA4	1.21408E-06
EPHA5	0.009008219
EPHA6	5.77852E-05
EPHA7	2.50476E-05
EPHA8	0.3372685
EPHB1	4.58735E-05
EPHB2	2.31162E-06
EPHB3	0.001820558
EPHB4	2.89084E-05
EPHB6	0.000505184
EPHX1	0.7078266
EPHX2	0.8685114
EPHX3	0.8632775
EPHX4	0.1924396
EPM2A	0.9515685
EPM2AIP1	0.0760842
EPN1	0.03251178
EPN2	0.02286344
EPN3	0.8338467
EPO	0.2131676
EPOR	0.419312
EPPK1	0.4291849
EPRS	0.002095023
EPS15	0.000616388
EPS15L1	0.000110962
EPS8	2.92039E-06
EPS8L1	0.7289784
EPS8L2	0.04817071
EPS8L3	0.008737078
EPSTI1	0.9978246
EPT1	0.05283221
EPX	0.2089114
EPYC	0.3138939
ERAL1	0.626511
ERAP1	0.6253334
ERAP2	0.7924324
ERAS	0.4379556
ERBB2	2.49629E-06
ERBB2IP	3.14952E-10
ERBB3	0.001926967
ERBB4	6.75452E-09
ERC1	0.000194789
ERC2	1.98906E-07
ERCC1	0.5994558
ERCC2	0.8374854
ERCC3	0.04634404
ERCC4	0.243247
ERCC5	0.009058859
ERCC6	0.006325267
ERCC6L	0.00042082
ERCC6L2	0.008612982
ERCC6-PGBD3	0.031557
ERCC8	0.689404
EREG	0.6070757
ERF	0.01610915
ERG	0.01857403
ERGIC1	0.1341996
ERGIC2	0.02322176
ERGIC3	0.2842637
ERH	0.3551532
ERI1	0.2200926
ERI2	0.9530554
ERI3	0.3116155
ERICH1	0.7576516
ERLEC1	0.1465866
ERLIN1	0.005951253
ERLIN2	0.375437
ERMAP	0.4802118
ERMN	0.272593
ERMP1	0.04181432
ERN1	0.000563743
ERN2	0.6257932
ERO1L	0.008169094
ERO1LB	0.2551348
ERP27	0.9026341
ERP29	0.2180706
ERP44	0.00563681
ERRFI1	0.09320494
ERV3-1	0.2810814
ERVFRD-1	0.4532565
ERVV-1	N/A
ERVV-2	N/A
ERVW-1	0.1586485
ESAM	0.04924987
ESCO1	3.1655E-08
ESCO2	0.007603741
ESD	0.3149343
ESF1	0.000703244
ESM1	0.7836425
ESPL1	2.6556E-11
ESPN	0.4819367
ESPNL	0.780495
ESR1	0.002591376
ESR2	0.6234843
ESRP1	2.49346E-05
ESRP2	0.005645323
ESRRA	0.1231289
ESRRB	0.04890224
ESRRG	0.01446901
ESX1	0.1452122
ESYT1	0.007294346
ESYT2	0.1256608
ESYT3	0.3822709
ETAA1	7.12219E-06
ETF1	0.00928985
ETFA	0.2874543
ETFB	0.4721333
ETFDH	0.3673209
ETHE1	0.7224965
ETNK1	0.06860933
ETNK2	0.5972508
ETS1	0.02316036
ETS2	0.002182081
ETV1	4.18965E-06
ETV2	0.6004312
ETV3	0.3757524
ETV3L	0.6174887
ETV4	0.108096
ETV5	1.8711E-06
ETV6	0.000203873
ETV7	0.7929469
EVC	0.09337021
EVC2	0.294657
EVI2A	0.7710082
EVI2B	0.08783289
EVI5	0.0428249
EVI5L	0.03193357
EVL	0.001115069
EVPL	0.04166361
EVPLL	0.9832985
EVX1	0.9859786
EVX2	N/A
EWSR1	0.000024726
EXD1	0.7659016
EXD2	0.7978801
EXD3	0.3295983
EXO1	0.1233293
EXOC1	0.001940742
EXOC2	0.01062
EXOC3	0.01662594
EXOC3L1	0.7058895
EXOC3L2	0.01256511
EXOC3L4	0.8430203
EXOC4	0.002621775
EXOC5	0.000135919
EXOC6	0.001717694
EXOC6B	0.000266727
EXOC7	0.1467293
EXOC8	0.001582063
EXOG	0.8645233
EXOSC1	0.9714595
EXOSC10	0.02487102
EXOSC2	0.3652086
EXOSC3	0.03697586
EXOSC4	0.3227045
EXOSC5	0.8205322
EXOSC6	0.552322
EXOSC7	0.2410715
EXOSC8	0.8019749
EXOSC9	0.2685351
EXPH5	0.2373746
EXT1	2.46124E-05
EXT2	0.2325526
EXTL1	0.9561664
EXTL2	0.6896901
EXTL3	0.02562791
EYA1	0.000110962
EYA2	0.05074827
EYA3	0.001427099
EYA4	0.01431604
EYS	0.4025067
EZH1	0.4340082
EZH2	5.54678E-05
EZR	0.000108108
F10	0.1665744
F11	0.9971849
F11R	0.6186917
F12	0.8021772
F13A1	0.03198386
F13B	0.168321
F2	0.002925807
F2R	0.5084083
F2RL1	0.4952501
F2RL2	0.928181
F2RL3	0.6063735
F3	0.3044194
F5	8.45134E-06
F7	0.6042143
F8	1.10472E-11
F8A1	N/A
F8A2	N/A
F8A3	N/A
F9	0.001337578
FA2H	0.08700843
FAAH	0.6973138
FAAH2	0.8459327
FABP1	0.8525147
FABP12	0.5593316
FABP2	0.7016667
FABP3	0.400669
FABP4	0.7135055
FABP5	0.3878759
FABP6	0.8455404
FABP7	0.6881091
FABP9	0.9011971
FADD	0.312499
FADS1	0.6692157
FADS2	0.02096822
FADS3	0.4674022
FADS6	0.9900763
FAF1	0.000256964
FAF2	0.000591489
FAH	0.9103372
FAHD1	1
FAHD2A	0.4377333
FAHD2B	0.6969434
FAIM	0.3164722
FAIM2	0.02505989
FAIM3	0.4852474
FAM100A	0.1604968
FAM100B	N/A
FAM101A	0.6368145
FAM102A	0.1632403
FAM102B	0.2322919
FAM103A1	0.09781446
FAM104A	0.07922926
FAM104B	0.8455404
FAM105A	0.894968
FAM105B	0.0593967
FAM107A	0.8818823
FAM107B	0.5327603
FAM108A1	0.940533
FAM108B1	0.008599168
FAM108C1	0.3806409
FAM109A	0.9243703
FAM109B	0.8860603
FAM110A	0.243313
FAM110B	0.4648219
FAM110C	1
FAM110D	0.6110703
FAM111A	0.7215401
FAM111B	0.5683307
FAM114A1	0.6523946
FAM114A2	0.2396437
FAM115A	0.02067182
FAM115C	N/A
FAM116A	0.001679474
FAM116B	0.05113336
FAM117A	0.8507062
FAM117B	0.5326362
FAM118A	0.05520504
FAM118B	0.04307553
FAM120A	0.000188078
FAM120AOS	0.4377544
FAM120B	0.08253936
FAM120C	0.04392824
FAM122A	0.1371276
FAM122B	0.1747994
FAM122C	0.3730983
FAM123A	N/A
FAM123B	1.00098E-06
FAM123C	0.01795267
FAM124A	0.8498188
FAM124B	0.7860561
FAM125A	0.6163905
FAM125B	0.08676232
FAM126A	0.001043508
FAM126B	0.000673577
FAM127A	0.5985353
FAM127B	0.9466376
FAM127C	0.9420827
FAM129A	0.5020504
FAM129B	0.003785509
FAM129C	0.7312316
FAM131A	0.1351406
FAM131B	0.002157773
FAM131C	0.3275391
FAM132A	0.851461
FAM133A	0.1113498
FAM133B	0.5775218
FAM134A	0.03369617
FAM134B	0.542708
FAM134C	0.009233319
FAM135A	5.21149E-07
FAM135B	1.94853E-12
FAM136A	0.9053128
FAM13A	0.3091363
FAM13B	1.26354E-05
FAM13C	0.1491012
FAM149A	0.05114747
FAM149B1	N/A
FAM150A	0.9993496
FAM150B	0.813854
FAM151A	0.9109721
FAM151B	0.9469256
FAM153A	0.98842
FAM153B	0.9894201
FAM153C	N/A
FAM154A	0.8824345
FAM154B	0.9845306
FAM155A	0.02539806
FAM155B	0.03807538
FAM156A	N/A
FAM156B	N/A
FAM159A	0.9449456
FAM159B	0.8585676
FAM160A1	N/A
FAM160A2	2.19139E-08
FAM160B1	2.33955E-09
FAM160B2	0.1011151
FAM161A	0.1099105
FAM161B	0.4811584
FAM162A	0.6414558
FAM162B	0.9125926
FAM163A	0.294657
FAM163B	0.7611101
FAM165B	0.3708529
FAM166A	0.7399637
FAM166B	0.8863672
FAM167A	0.8286482
FAM167B	0.9187879
FAM168A	0.02078216
FAM168B	0.6586245
FAM169A	5.96487E-06
FAM169B	0.6143765
FAM170A	N/A
FAM170B	N/A
FAM171A1	9.36013E-05
FAM171A2	N/A
FAM171B	0.01438095
FAM172A	0.09160955
FAM173A	0.9109579
FAM173B	0.6553684
FAM174A	0.961044
FAM174B	0.9589164
FAM175A	0.009758712
FAM175B	0.10185
FAM176A	0.7566154
FAM176B	0.5311663
FAM176C	0.1120265
FAM177A1	0.4956259
FAM177B	0.8360988
FAM178A	0.000656836
FAM178B	0.7555678
FAM179A	0.9600535
FAM179B	5.94242E-05
FAM180A	0.3016057
FAM180B	N/A
FAM181A	0.3659509
FAM181B	0.734437
FAM183A	0.4550238
FAM183B	0.8745495
FAM184A	0.1530442
FAM184B	N/A
FAM185A	N/A
FAM186A	N/A
FAM186B	0.6860288
FAM187B	0.9217065
FAM188A	0.004902055
FAM188B	0.7218
FAM189A1	N/A
FAM189A2	0.3813607
FAM189B	0.3388085
FAM18A	0.7991168
FAM18B1	0.6055944
FAM18B2	0.7589492
FAM18B2-CDRT4	0.7728014
FAM190A	0.00152291
FAM190B	0.000111823
FAM192A	0.003823296
FAM193A	2.90553E-06
FAM193B	0.00286705
FAM194A	0.9927068
FAM194B	N/A
FAM195A	0.7575626
FAM195B	N/A
FAM196A	0.006653236
FAM196B	N/A
FAM198A	N/A
FAM198B	0.5405014
FAM199X	0.1732755
FAM19A1	0.06594347
FAM19A2	0.3082801
FAM19A3	0.674208
FAM19A4	0.3298097
FAM19A5	0.5746909
FAM200A	0.8604129
FAM200B	N/A
FAM203A	N/A
FAM204A	0.2477232
FAM205A	N/A
FAM206A	0.5611073
FAM207A	0.5553189
FAM208A	1.15409E-07
FAM208B	3.93266E-12
FAM209A	0.5726865
FAM209B	0.6873621
FAM20A	0.07624591
FAM20B	0.01055263
FAM20C	0.4479263
FAM210A	0.2661159
FAM210B	0.9103372
FAM211A	0.0833069
FAM211B	1
FAM212A	0.860921
FAM212B	0.3227974
FAM213A	0.6616035
FAM213B	0.9864503
FAM214A	4.49571E-08
FAM214B	0.03226322
FAM216A	0.7221136
FAM216B	0.7903832
FAM217A	0.2866623
FAM217B	0.2038399
FAM218A	0.9318402
FAM219A	0.5994558
FAM219B	0.9286598
FAM21A	N/A
FAM21B	N/A
FAM21C	N/A
FAM220A	0.7471157
FAM221A	0.9577114
FAM221B	0.8219745
FAM222A	0.1953753
FAM222B	0.00507676
FAM227B	0.7605318
FAM228A	0.736674
FAM229A	N/A
FAM22A	N/A
FAM22D	N/A
FAM22F	N/A
FAM22G	N/A
FAM24A	0.7451728
FAM24B	0.9276671
FAM25A	N/A
FAM25B	N/A
FAM25C	N/A
FAM25G	N/A
FAM26D	0.4644638
FAM26E	0.5970637
FAM26F	1
FAM32A	0.9924621
FAM35A	0.1301311
FAM3A	0.08096071
FAM3B	0.7080573
FAM3C	0.8531425
FAM3D	0.1879618
FAM40A	0.0274759
FAM40B	0.4091983
FAM43A	N/A
FAM43B	N/A
FAM45A	0.6656957
FAM46A	0.3549233
FAM46B	0.447394
FAM46C	0.1671592
FAM46D	0.1519759
FAM47A	0.0160262
FAM47B	0.7936137
FAM47C	0.1919077
FAM47E	0.5811313
FAM47E-STBD1	0.9669667
FAM48A	0.008144444
FAM49A	0.1816861
FAM49B	0.01401894
FAM50A	0.1535774
FAM50B	0.5488884
FAM53A	0.8167334
FAM53B	0.08456152
FAM53C	0.01810717
FAM54A	0.2842637
FAM54B	0.1114481
FAM57A	0.4759089
FAM57B	0.3331085
FAM58A	0.05796651
FAM59A	0.000312438
FAM59B	N/A
FAM5B	1.63481E-06
FAM5C	0.02161612
FAM60A	0.04891188
FAM63A	0.3280983
FAM63B	0.00846071
FAM64A	0.1354748
FAM65A	1.54382E-05
FAM65B	0.001398341
FAM65C	0.4413861
FAM69A	0.8183088
FAM69B	0.3949267
FAM69C	0.9278316
FAM70A	0.09719209
FAM70B	0.9861871
FAM71A	0.8879783
FAM71B	0.1406331
FAM71C	0.3757388
FAM71D	N/A
FAM71E1	0.5903989
FAM71F1	0.7807172
FAM71F2	0.1448516
FAM72A	N/A
FAM72B	N/A
FAM72D	N/A
FAM73A	0.01939007
FAM73B	0.1337599
FAM75A1	N/A
FAM75A2	N/A
FAM75A3	N/A
FAM75A5	N/A
FAM75A6	N/A
FAM75A7	N/A
FAM75D1	0.000571182
FAM75E1	0.4596197
FAM76A	0.7287843
FAM76B	0.1585523
FAM78A	0.3403548
FAM78B	0.1740755
FAM81A	0.03634742
FAM81B	0.3166858
FAM82A1	0.538297
FAM82A2	0.01939007
FAM82B	0.5712762
FAM83A	0.6908367
FAM83B	0.01103876
FAM83C	0.3748157
FAM83D	0.7352761
FAM83E	0.7112089
FAM83F	0.725413
FAM83G	0.1169105
FAM83H	0.00700545
FAM84A	0.6457696
FAM84B	0.8869061
FAM86A	0.981683
FAM86B1	N/A
FAM86B2	N/A
FAM86C1	1
FAM89A	0.9757066
FAM89B	0.9940321
FAM8A1	0.1541882
FAM90A1	1
FAM91A1	0.004381551
FAM92A1	0.4538606
FAM92B	0.9005492
FAM96A	0.5337307
FAM96B	0.979724
FAM98A	0.000168333
FAM98B	0.03517949
FAM98C	0.9983722
FAM9A	0.9068613
FAM9B	0.9172022
FAM9C	0.8877503
FAN1	0.3663363
FANCA	0.1901483
FANCB	0.000177667
FANCC	0.3247999
FANCD2	0.05648487
FANCE	0.2598696
FANCF	0.6907359
FANCG	0.5573586
FANCI	0.07820006
FANCL	0.4106263
FANCM	0.000589023
FANK1	0.3078947
FAP	0.1754576
FAR1	0.05450086
FAR2	0.01037417
FARP1	0.000471565
FARP2	0.5484319
FARS2	0.5416761
FARSA	0.1964066
FARSB	0.000652386
FAS	0.03192477
FASLG	0.05487682
FASN	2.00789E-14
FASTK	0.1653436
FASTKD1	0.4701022
FASTKD2	0.1749603
FASTKD3	0.8585676
FASTKD5	0.09261436
FAT1	5.70855E-09
FAT2	1.00094E-07
FAT3	3.90567E-19
FAT4	1.64693E-22
FATE1	0.3500626
FAU	0.3369275
FAXC	0.03381492
FBF1	0.8226019
FBL	0.001614256
FBLIM1	0.3808158
FBLN1	0.004604297
FBLN2	9.70659E-05
FBLN5	0.00042082
FBLN7	0.8421269
FBN1	1.00251E-22
FBN2	2.48742E-17
FBN3	0.07640698
FBP1	0.4052332
FBP2	0.4485832
FBRS	0.000741656
FBRSL1	N/A
FBXL12	0.3496851
FBXL13	0.4313681
FBXL14	0.3396558
FBXL15	0.9944362
FBXL16	0.04913234
FBXL17	0.09369297
FBXL18	0.9806309
FBXL19	0.003927147
FBXL2	0.05228844
FBXL20	0.001222335
FBXL22	0.8566568
FBXL3	0.2124416
FBXL4	0.01005911
FBXL5	0.000398959
FBXL6	0.5573901
FBXL7	0.2947127
FBXL8	0.9133493
FBXO10	0.06625429
FBXO11	9.88119E-06
FBXO15	0.1576077
FBXO16	0.4990723
FBXO17	0.9422693
FBXO18	0.00084504
FBXO2	0.3403548
FBXO21	0.004932198
FBXO22	0.02749369
FBXO24	0.03914167
FBXO25	0.002103691
FBXO27	1
FBXO28	0.04339048
FBXO3	0.003548568
FBXO30	1.56661E-05
FBXO31	0.05898054
FBXO32	0.01282524
FBXO33	0.001602611
FBXO34	0.03703151
FBXO36	0.8872186
FBXO38	7.74871E-08
FBXO39	0.2322166
FBXO4	0.7574853
FBXO40	0.4140612
FBXO41	0.006006335
FBXO42	0.000302391
FBXO43	0.2524448
FBXO44	0.8184127
FBXO45	0.2685536
FBXO46	0.024018
FBXO47	0.06765617
FBXO48	0.6616479
FBXO5	0.000441049
FBXO6	0.3575589
FBXO7	0.01946744
FBXO8	0.04226246
FBXO9	0.02095108
FBXW10	N/A
FBXW11	0.008837459
FBXW12	0.4713157
FBXW2	0.003251244
FBXW4	0.5654905
FBXW5	0.667493
FBXW7	2.22894E-06
FBXW8	0.9867838
FBXW9	0.9793948
FCAMR	0.8164031
FCAR	0.4704194
FCER1A	0.3697716
FCER1G	0.08805209
FCER2	0.8743569
FCF1	0.006195995
FCGBP	N/A
FCGR1A	0.5642382
FCGR1B	0.8762336
FCGR2A	0.9052388
FCGR2B	0.7443438
FCGR3A	0.7953101
FCGR3B	0.8979208
FCGRT	0.03081672
FCHO1	2.76716E-05
FCHO2	4.15076E-06
FCHSD1	0.7955911
FCHSD2	6.76674E-06
FCN1	0.9335882
FCN2	0.7672933
FCN3	0.1747994
FCRL1	0.1530442
FCRL2	0.1292624
FCRL3	0.6179825
FCRL4	0.1731881
FCRL5	0.7862553
FCRL6	0.7406468
FCRLA	0.3460645
FCRLB	0.9984712
FDCSP	0.2408489
FDFT1	N/A
FDPS	0.4082097
FDX1	0.9239873
FDX1L	0.9239465
FDXACB1	0.4895232
FDXR	0.2293413
FECH	0.06255991
FEM1A	N/A
FEM1B	0.190229
FEM1C	0.03767601
FEN1	0.8574944
FER	3.84308E-06
FER1L6	0.598493
FERD3L	0.4590911
FERMT1	0.3280703
FERMT2	2.8814E-06
FERMT3	0.01019621
FES	0.03748743
FETUB	0.3759993
FEV	N/A
FEZ1	0.03417984
FEZ2	0.7713859
FEZF1	0.3437146
FEZF2	0.1551359
FFAR1	0.957847
FFAR2	0.7649197
FFAR3	N/A
FGA	0.2605393
FGB	0.02602856
FGD1	0.01555144
FGD2	0.09206605
FGD3	0.4218769
FGD4	0.002788252
FGD5	1.78055E-06
FGD6	5.99512E-08
FGF1	0.3827743
FGF10	0.06062361
FGF11	0.5284485
FGF12	0.5986831
FGF13	0.0248578
FGF14	0.1801563
FGF17	0.2190934
FGF18	0.6778951
FGF19	0.7249612
FGF2	N/A
FGF20	0.2264461
FGF21	0.1282133
FGF22	0.9829127
FGF23	0.7100007
FGF3	0.7224779
FGF4	0.3569375
FGF5	0.6355657
FGF6	0.7647598
FGF7	0.1262017
FGF8	0.04025061
FGF9	0.04911078
FGFBP1	0.7462367
FGFBP2	0.9514556
FGFBP3	0.9843369
FGFR1	0.000191442
FGFR1OP	0.009935087
FGFR1OP2	0.02639377
FGFR2	3.22822E-06
FGFR3	0.02965299
FGFR4	0.1240623
FGFRL1	0.007823216
FGG	0.03015315
FGGY	0.6313815
FGL1	0.7406468
FGL2	0.1514218
FGR	0.1989838
FH	0.09402486
FHDC1	0.002362858
FHIT	0.5199603
FHL1	0.04780819
FHL2	0.598493
FHL3	0.07667613
FHL5	0.904097
FHOD1	0.6638076
FHOD3	6.10891E-08
FIBCD1	0.7881552
FIBIN	0.3618842
FIBP	0.5376204
FICD	0.5972961
FIG4	0.9940321
FIGF	0.1926289
FIGLA	0.2791025
FIGN	0.001981852
FIGNL1	0.06458184
FILIP1	0.008565047
FILIP1L	0.001315198
FIP1L1	0.0270258
FIS1	0.6630132
FITM1	0.2150741
FITM2	0.9248562
FIZ1	0.6086153
FJX1	0.2131335
FKBP10	0.2235415
FKBP11	0.8535005
FKBP14	0.8011408
FKBP15	0.01882415
FKBP1A	0.6655127
FKBP1B	0.9597691
FKBP1C	0.9548083
FKBP2	0.3609735
FKBP3	0.03258303
FKBP4	0.003740116
FKBP5	0.05255629
FKBP6	0.290148
FKBP7	0.8147814
FKBP8	0.007054107
FKBP9	0.3927589
FKBPL	0.7054292
FKRP	0.9669667
FKTN	0.1384485
FLAD1	0.03267774
FLCN	0.002276324
FLG	N/A
FLG2	0.41385
FLI1	0.02760755
FLII	0.0124131
FLJ20306	0.622415
FLJ27352	0.7651078
FLJ42280	N/A
FLJ43860	N/A
FLNA	2.27759E-10
FLNB	9.18534E-06
FLNC	1.96336E-07
FLOT1	0.4173274
FLOT2	0.3687523
FLRT1	0.08822322
FLRT2	0.002970306
FLRT3	0.000185868
FLT1	5.13406E-07
FLT3	8.92154E-05
FLT3LG	0.01559697
FLT4	4.1934E-07
FLVCR1	0.7710082
FLVCR2	0.4386443
FLYWCH1	N/A
FLYWCH2	0.2893119
FMN1	0.07131807
FMN2	1.66971E-06
FMNL1	0.001244772
FMNL2	8.98301E-06
FMNL3	0.001264706
FMO1	0.2070345
FMO2	0.2107845
FMO3	0.755768
FMO4	0.6357416
FMO5	0.937396
FMO6P	0.656632
FMOD	0.2058266
FMR1	0.4006859
FMR1NB	0.2075814
FN1	1.46932E-10
FN3K	0.7278879
FN3KRP	0.849905
FNBP1	0.001423233
FNBP1L	0.000460082
FNBP4	3.40911E-09
FNDC1	0.0124888
FNDC3A	4.03674E-09
FNDC3B	2.57842E-14
FNDC4	0.1194641
FNDC5	0.4166364
FNDC7	0.1651128
FNDC8	0.8794174
FNDC9	0.4945349
FNIP1	8.74493E-08
FNIP2	5.97187E-07
FNTA	0.000586551
FNTB	0.04486201
FOCAD	1.94151E-06
FOLH1	0.0750275
FOLR1	0.4261003
FOLR2	0.8493136
FOLR3	0.412531
FOLR4	0.7815155
FOPNL	0.7236246
FOS	0.1579441
FOSB	0.05556873
FOSL1	0.1321233
FOSL2	0.02749369
FOXA1	N/A
FOXA2	N/A
FOXA3	0.1821035
FOXB1	0.3185794
FOXB2	1
FOXC1	N/A
FOXC2	N/A
FOXD2	N/A
FOXD3	N/A
FOXD4	N/A
FOXD4L1	N/A
FOXD4L2	N/A
FOXD4L3	N/A
FOXD4L4	N/A
FOXD4L5	N/A
FOXD4L6	N/A
FOXE1	N/A
FOXE3	N/A
FOXF1	0.1214199
FOXF2	N/A
FOXG1	N/A
FOXH1	0.1200377
FOXI1	0.3980202
FOXI2	1
FOXJ1	0.07597808
FOXJ2	1.41664E-06
FOXJ3	4.59616E-05
FOXK1	0.03804304
FOXK2	0.01601921
FOXL1	0.8643608
FOXL2	N/A
FOXM1	0.000291644
FOXN1	0.000971811
FOXN2	0.002403126
FOXN3	0.01159237
FOXN4	0.107041
FOXO1	0.01868929
FOXO3	N/A
FOXO4	0.04097851
FOXO6	0.8042372
FOXP1	1.16545E-05
FOXP2	1.60118E-06
FOXP3	0.0169346
FOXP4	0.01359669
FOXQ1	N/A
FOXR1	0.3113938
FOXR2	0.6472916
FOXRED1	0.6979777
FOXRED2	0.1499577
FOXS1	0.409342
FPGS	0.5922826
FPGT	0.3799266
FPGT-TNNI3K	0.9549481
FPR1	0.5963889
FPR2	0.5527833
FPR3	0.4032935
FRA10AC1	0.8364053
FRAS1	1.52983E-06
FRAT1	0.7735403
FRAT2	0.5068378
FREM1	N/A
FREM2	1.45601E-07
FREM3	N/A
FRG1	0.9484736
FRG1B	0.9879103
FRG2	N/A
FRG2B	0.8879783
FRG2C	N/A
FRK	0.4503408
FRMD1	0.9480138
FRMD3	0.008148191
FRMD4A	6.24431E-07
FRMD4B	1.91944E-08
FRMD5	0.000922744
FRMD6	0.001046167
FRMD7	0.004619007
FRMD8	0.08397994
FRMPD1	0.05573106
FRMPD2	0.6024313
FRMPD3	4.15076E-06
FRMPD4	3.38673E-05
FRRS1	0.3152529
FRRS1L	0.8500449
FRS2	0.000414687
FRS3	0.002565311
FRY	4.70341E-18
FRYL	4.14212E-17
FRZB	0.4105538
FSBP	N/A
FSCB	0.8750281
FSCN1	0.2170582
FSCN2	0.8959956
FSCN3	0.6767036
FSD1	0.03133497
FSD1L	N/A
FSD2	0.5992003
FSHB	0.7579535
FSHR	0.6690241
FSIP1	0.4010772
FSIP2	0.01493643
FST	0.03558089
FSTL1	0.003348308
FSTL3	0.4913444
FSTL4	5.97561E-06
FSTL5	0.000473854
FTCD	0.6864086
FTH1	0.04486201
FTHL17	0.9966525
FTL	0.97823
FTMT	0.5638789
FTO	0.01718773
FTSJ1	0.02644951
FTSJ2	0.8610395
FTSJ3	1.36567E-06
FTSJD1	0.4379556
FTSJD2	0.000168333
FUBP1	1.8953E-06
FUBP3	0.009777617
FUCA1	0.9554596
FUCA2	0.2916703
FUK	0.6175934
FUNDC1	0.22761
FUNDC2	0.1026015
FUOM	0.9342431
FURIN	4.1934E-07
FUS	6.38963E-07
FUT1	0.9046246
FUT10	0.2131676
FUT11	0.9192398
FUT2	0.998262
FUT3	0.1823172
FUT4	0.4272697
FUT5	0.7871512
FUT6	0.348327
FUT7	0.004145227
FUT8	1.32057E-05
FUT9	0.3047807
FUZ	0.5667224
FXC1	0.5958746
FXN	0.2266452
FXR1	1.54977E-06
FXR2	9.42445E-06
FXYD1	0.564648
FXYD2	0.2458884
FXYD3	0.5994558
FXYD4	0.3999729
FXYD5	0.08070731
FXYD6	0.1260256
FXYD6-FXYD2	0.1416345
FXYD7	0.7954278
FYB	1.17653E-06
FYCO1	0.06402237
FYN	0.006398874
FYTTD1	0.008890641
FZD1	0.2782006
FZD10	N/A
FZD2	N/A
FZD3	0.03109858
FZD4	0.008601478
FZD5	0.1132105
FZD6	0.4983322
FZD7	0.1842644
FZD8	N/A
FZD9	N/A
FZR1	0.002229401
G0S2	0.763059
G2E3	0.000483864
G3BP1	0.000482626
G3BP2	0.007978696
G6PC	0.3121163
G6PC2	0.6382973
G6PC3	0.7833265
G6PD	0.007428968
GAA	0.4434554
GAB1	0.002946678
GAB2	4.73397E-07
GAB3	0.000515479
GAB4	0.4512704
GABARAP	0.449387
GABARAPL1	0.1103946
GABARAPL2	0.9799765
GABARAPL3	0.9599046
GABBR1	9.70659E-05
GABBR2	0.00127402
GABPA	0.04523311
GABPB1	0.02486074
GABPB2	0.1287591
GABRA1	0.03030218
GABRA2	0.03479664
GABRA3	0.4078975
GABRA4	0.002218047
GABRA5	0.04060722
GABRA6	0.7231167
GABRB1	0.01349457
GABRB2	0.01476139
GABRB3	0.005350006
GABRD	0.03079622
GABRE	0.6007924
GABRG1	0.06521307
GABRG2	0.0204348
GABRG3	0.000422349
GABRP	0.4518151
GABRQ	0.1856605
GABRR1	0.6775081
GABRR2	0.7987459
GABRR3	N/A
