OMIM disease genes	DESCRIPTION (Active links 12th February 2013)	OMIM disease genes	OMIM Recessive	OMIM Haploinsufficiency	OMIM Dominant Negative	OMIM de novo	OMIM de novo & Haploinsuficciency	MGI Lethality orthologs	MGI Seizure orthologs
MSRB3	* 613719. METHIONINE SULFOXIDE REDUCTASE B3; MSRB3	MSRB3	MSRB3						
MSTN	* 601788. MYOSTATIN; MSTN	MSTN	MSTN			MSTN			
MTAP	* 156540. METHYLTHIOADENOSINE PHOSPHORYLASE; MTAP	MTAP							
MTHFD1	* 172460. METHYLENETETRAHYDROFOLATE DEHYDROGENASE 1; MTHFD1					MTHFD1			
MTHFR	"* 607093. 5,10-METHYLENETETRAHYDROFOLATE REDUCTASE; MTHFR"	MTHFR							
MTM1	* 300415. MYOTUBULARIN; MTM1	MTM1	MTM1			MTM1			
MTMR14	* 611089. MYOTUBULARIN-RELATED PROTEIN 14; MTMR14					MTMR14			
MTMR2	* 603557. MYOTUBULARIN-RELATED PROTEIN 2; MTMR2	MTMR2							
MTO1	"* 614667. MITOCHONDRIAL TRANSLATION OPTIMIZATION 1, S. CEREVISIAE, HOMOLOG OF; MTO1"	MTO1							
MTOR	Mouse Genome Informatics Database							MP:0002080	
MTPAP	* 613669. MITOCHONDRIAL POLY(A) POLYMERASE; MTPAP	MTPAP	MTPAP						
MTR	* 156570. 5-METHYLTETRAHYDROFOLATE-HOMOCYSTEINE S-METHYLTRANSFERASE; MTR	MTR							
MTRR	* 602568. METHIONINE SYNTHASE REDUCTASE; MTRR	MTRR							
MTTP	"* 157147. MICROSOMAL TRIGLYCERIDE TRANSFER PROTEIN, 88-KD; MTP"	MTTP							
MUSK	"* 601296. MUSCLE, SKELETAL, RECEPTOR TYROSINE KINASE; MUSK"	MUSK							
MUT	* 609058. METHYLMALONYL-CoA MUTASE; MUT	MUT							
MUTYH	"* 604933. MutY, E. COLI, HOMOLOG OF; MUTYH"	MUTYH	MUTYH						
MVK	* 251170. MEVALONATE KINASE; MVK	MVK	MVK						
MXI1	* 600020. MAX-INTERACTING PROTEIN 1; MXI1	MXI1							
MYBPC1	"* 160794. MYOSIN-BINDING PROTEIN C, SLOW TYPE; MYBPC1"	MYBPC1							
MYBPC3	"* 600958. MYOSIN-BINDING PROTEIN C, CARDIAC; MYBPC3"	MYBPC3		MYBPC3	MYBPC3	MYBPC3	MYBPC3		
MYC	* 190080. V-MYC AVIAN MYELOCYTOMATOSIS VIRAL ONCOGENE HOMOLOG; MYC	MYC							
MYCN	"* 164840. V-MYC AVIAN MYELOCYTOMATOSIS VIRAL-RELATED ONCOGENE, NEUROBLASTOMA-DERIVED; MYCN"	MYCN		MYCN		MYCN	MYCN		
MYD88	* 602170. MYELOID DIFFERENTIATION PRIMARY RESPONSE GENE 88; MYD88	MYD88			MYD88				
MYF6	* 159991. MYOGENIC FACTOR 6; MYF6	MYF6		MYF6					
MYH11	"* 160745. MYOSIN, HEAVY CHAIN 11, SMOOTH MUSCLE; MYH11"	MYH11	MYH11		MYH11				
MYH14	"* 608568. MYOSIN, HEAVY CHAIN 14, NONMUSCLE; MYH14"	MYH14				MYH14			
MYH2	"* 160740. MYOSIN, HEAVY CHAIN 2, SKELETAL MUSCLE, ADULT; MYH2"	MYH2							
MYH3	"* 160720. MYOSIN, HEAVY CHAIN 3, SKELETAL MUSCLE, EMBRYONIC; MYH3"	MYH3							
MYH6	"* 160710. MYOSIN, HEAVY CHAIN 6, CARDIAC MUSCLE, ALPHA; MYH6"	MYH6							
MYH7	"* 160760. MYOSIN, HEAVY CHAIN 7, CARDIAC MUSCLE, BETA; MYH7"	MYH7			MYH7	MYH7			
MYH8	"* 160741. MYOSIN, HEAVY CHAIN 8, SKELETAL MUSCLE, PERINATAL; MYH8"	MYH8							
MYH9	"* 160775. MYOSIN, HEAVY CHAIN 9, NONMUSCLE; MYH9"	MYH9		MYH9	MYH9	MYH9	MYH9		
MYL2	"* 160781. MYOSIN, LIGHT CHAIN 2, REGULATORY, CARDIAC, SLOW; MYL2"	MYL2							
MYL3	"* 160790. MYOSIN, LIGHT CHAIN 3, ALKALI, VENTRICULAR, SKELETAL, SLOW; MYL3"	MYL3	MYL3		MYL3				
MYLK	* 600922. MYOSIN LIGHT CHAIN KINASE; MYLK	MYLK							
MYLK2	* 606566. MYOSIN LIGHT CHAIN KINASE 2; MYLK2	MYLK2							
MYO15A	* 602666. MYOSIN XVA; MYO15A	MYO15A	MYO15A						
MYO1A	* 601478. MYOSIN IA; MYO1A	MYO1A							
MYO1E	* 601479. MYOSIN IE; MYO1E	MYO1E							
MYO3A	* 606808. MYOSIN IIIA; MYO3A	MYO3A	MYO3A						
MYO5A	* 160777. MYOSIN VA; MYO5A	MYO5A	MYO5A		MYO5A				MP:0002064
MYO5B	* 606540. MYOSIN VB; MYO5B	MYO5B							
MYO6	* 600970. MYOSIN VI; MYO6	MYO6	MYO6						
MYO7A	* 276903. MYOSIN VIIA; MYO7A	MYO7A	MYO7A		MYO7A				
MYOC	* 601652. MYOCILIN; MYOC	MYOC	MYOC		MYOC				
MYOT	* 604103. TITIN IMMUNOGLOBULIN DOMAIN PROTEIN; TTID	MYOT							
MYOZ2	* 605602. MYOZENIN 2; MYOZ2	MYOZ2							
NAA10	"* 300013. N-ALPHA-ACETYLTRANSFERASE 10, NatA CATALYTIC SUBUNIT; NAA10"	NAA10	NAA10						
NAGA	* 104170. N-ACETYL-ALPHA-D-GALACTOSAMINIDASE; NAGA	NAGA							
NAGLU	"* 609701. N-ACETYLGLUCOSAMINIDASE, ALPHA-; NAGLU"	NAGLU	NAGLU						
NAGPA	* 607985. N-ACETYLGLUCOSAMINE-1-PHOSPHODIESTER ALPHA-N-ACETYLGLUCOSAMINIDASE; NAGPA				NAGPA				
NAGS	* 608300. N-ACETYLGLUTAMATE SYNTHASE; NAGS	NAGS							
NAPB	Mouse Genome Informatics Database								MP:0002064
NAT1	* 108345. N-ACETYLTRANSFERASE 1; NAT1	NAT1							
NBAS	* 608025. NEUROBLASTOMA-AMPLIFIED SEQUENCE; NBAS	NBAS							
NBEAL2	* 614169. NEUROBEACHIN-LIKE 2; NBEAL2	NBEAL2	NBEAL2						
NCF2	* 608515. NEUTROPHIL CYTOSOLIC FACTOR 2; NCF2	NCF2	NCF2						
NCF4	* 601488. NEUTROPHIL CYTOSOLIC FACTOR 4; NCF4	NCF4	NCF4						
NCSTN	* 605254. NICASTRIN; NCSTN	NCSTN		NCSTN					
NDE1	"* 609449. NUDE, A. NIDULANS, HOMOLOG OF, 1; NDE1"	NDE1							
NDP	* 300658. NDP GENE; NDP	NDP	NDP						
NDRG1	* 605262. NMYC DOWNSTREAM-REGULATED GENE 1; NDRG1	NDRG1	NDRG1						
NDUFA1	"* 300078. NADH-UBIQUINONE OXIDOREDUCTASE 1 ALPHA SUBCOMPLEX, 1; NDUFA1"	NDUFA1				NDUFA1			
NDUFA10	"* 603835. NADH-UBIQUINONE OXIDOREDUCTASE 1 ALPHA SUBCOMPLEX, 10; NDUFA10"	NDUFA10							
NDUFA12	"* 614530. NADH-UBIQUINONE OXIDOREDUCTASE 1 ALPHA SUBCOMPLEX, 12; NDUFA12"	NDUFA12							
NDUFA13	"* 609435. NADH-UBIQUINONE OXIDOREDUCTASE 1 ALPHA SUBCOMPLEX, 13; NDUFA13"				NDUFA13				
NDUFA2	"* 602137. NADH-UBIQUINONE OXIDOREDUCTASE 1 ALPHA SUBCOMPLEX, 2; NDUFA2"	NDUFA2							
NDUFA9	"* 603834. NADH-UBIQUINONE OXIDOREDUCTASE 1 ALPHA SUBCOMPLEX, 9; NDUFA9"	NDUFA9							
NDUFAF1	"* 606934. NADH DEHYDROGENASE 1 ALPHA SUBCOMPLEX, ASSEMBLY FACTOR 1; NDUFAF1"	NDUFAF1							
NDUFAF2	"* 609653. NADH DEHYDROGENASE 1 ALPHA SUBCOMPLEX, ASSEMBLY FACTOR 2; NDUFAF2"	NDUFAF2							
NDUFAF3	"* 612911. NADH DEHYDROGENASE 1 ALPHA SUBCOMPLEX, ASSEMBLY FACTOR 3; NDUFAF3"	NDUFAF3							
NDUFAF4	"* 611776. NADH DEHYDROGENASE 1 ALPHA SUBCOMPLEX, ASSEMBLY FACTOR 4; NDUFAF4"	NDUFAF4							
NDUFAF5	* 612360. CHROMOSOME 20 OPEN READING FRAME 7; C20ORF7	NDUFAF5							
NDUFAF6	* 612392. CHROMOSOME 8 OPEN READING FRAME 38; C8ORF38	NDUFAF6							
NDUFB3	"* 603839. NADH-UBIQUINONE OXIDOREDUCTASE 1 BETA SUBCOMPLEX, 3; NDUFB3"	NDUFB3							
NDUFS1	* 157655. NADH-UBIQUINONE OXIDOREDUCTASE Fe-S PROTEIN 1; NDUFS1	NDUFS1							
NDUFS2	* 602985. NADH-UBIQUINONE OXIDOREDUCTASE Fe-S PROTEIN 2; NDUFS2	NDUFS2							
NDUFS3	* 603846. NADH-UBIQUINONE OXIDOREDUCTASE Fe-S PROTEIN 3; NDUFS3	NDUFS3							
NDUFS4	* 602694. NADH-UBIQUINONE OXIDOREDUCTASE Fe-S PROTEIN 4; NDUFS4	NDUFS4							MP:0002064
NDUFS6	* 603848. NADH-UBIQUINONE OXIDOREDUCTASE Fe-S PROTEIN 6; NDUFS6	NDUFS6							
NDUFS7	* 601825. NADH-UBIQUINONE OXIDOREDUCTASE Fe-S PROTEIN 7; NDUFS7	NDUFS7							
NDUFS8	* 602141. NADH-UBIQUINONE OXIDOREDUCTASE Fe-S PROTEIN 8; NDUFS8	NDUFS8							
NDUFV1	* 161015. NADH-UBIQUINONE OXIDOREDUCTASE FLAVOPROTEIN 1; NDUFV1	NDUFV1							
NDUFV2	* 600532. NADH-UBIQUINONE OXIDOREDUCTASE FLAVOPROTEIN 2; NDUFV2	NDUFV2							
NEB	* 161650. NEBULIN; NEB	NEB	NEB						
NEK1	* 604588. NEVER IN MITOSIS GENE A-RELATED KINASE 1; NEK1	NEK1							
NEK8	* 609799. NEVER IN MITOSIS GENE A-RELATED KINASE 8; NEK8	NEK8	NEK8						
NELF	* 608137. NASAL EMBRYONIC LHRH FACTOR; NELF	NELF							
NETO1	Mouse Genome Informatics Database								MP:0002064
NEU1	* 608272. NEURAMINIDASE 1; NEU1	NEU1							
NEUROD1	* 601724. NEUROGENIC DIFFERENTIATION 1; NEUROD1	NEUROD1							MP:0002064
NEUROG3	* 604882. NEUROGENIN 3; NEUROG3	NEUROG3				NEUROG3			
NEXN	"* 613121. NEXILIN, RAT, HOMOLOG OF; NEXN"	NEXN			NEXN				
NF1	* 613113. NEUROFIBROMIN 1; NF1	NF1		NF1		NF1	NF1		
NF2	* 607379. NEUROFIBROMIN 2; NF2	NF2	NF2			NF2			
NFIX	* 164005. NUCLEAR FACTOR I/X; NFIX	NFIX		NFIX	NFIX	NFIX	NFIX		
NFKBIA	"* 164008. NUCLEAR FACTOR OF KAPPA LIGHT CHAIN GENE ENHANCER IN B CELLS INHIBITOR, ALPHA; NFKBIA"	NFKBIA		NFKBIA	NFKBIA	NFKBIA	NFKBIA		
NFU1	"* 608100. NFU1, S. CEREVISIAE, HOMOLOG OF; NFU1"	NFU1							
NGF	"* 162030. NERVE GROWTH FACTOR, BETA SUBUNIT; NGFB"	NGF	NGF						
NHEJ1	* 611290. NONHOMOLOGOUS END-JOINING FACTOR 1; NHEJ1	NHEJ1				NHEJ1			
NHLRC1	* 608072. NHL REPEAT-CONTAINING 1 GENE; NHLRC1	NHLRC1	NHLRC1						
NHP2	"* 606470. NUCLEOLAR PROTEIN FAMILY A, MEMBER 2; NOLA2"	NHP2	NHP2						
NHS	* 300457. NHS GENE; NHS	NHS	NHS			NHS			
NIN	* 608684. NINEIN; NIN	NIN							
NIPA1	* 608145. NONIMPRINTED GENE IN PRADER-WILLI SYNDROME/ANGELMAN SYNDROME CHROMOSOME REGION 1; NIPA1	NIPA1							
NIPAL4	* 609383. NIPA-LIKE DOMAIN-CONTAINING 4; NIPAL4	NIPAL4	NIPAL4						
NIPBL	* 608667. NIPPED-B-LIKE; NIPBL	NIPBL				NIPBL			
NKX2-5	* 600584. NK2 HOMEOBOX 5; NKX2-5	NKX2-5		NKX2-5	NKX2-5				
NLGN4X	* 300427. NEUROLIGIN 4; NLGN4	NLGN4X							
NLRP3	"* 606416. NLR FAMILY, PYRIN DOMAIN-CONTAINING 3; NLRP3"	NLRP3		NLRP3	NLRP3	NLRP3	NLRP3		
NLRP7	"* 609661. NLR FAMILY, PYRIN DOMAIN-CONTAINING 7"		NLRP7			NLRP7			
NME8	* 607421. THIOREDOXIN DOMAIN-CONTAINING PROTEIN 3; TXNDC3	NME8	NME8						
NMNAT1	* 608700. NICOTINAMIDE NUCLEOTIDE ADENYLYLTRANSFERASE 1; NMNAT1	NMNAT1							
NNT	* 607878. NICOTINAMIDE NUCLEOTIDE TRANSHYDROGENASE; NNT	NNT							
NOD2	* 605956. NUCLEOTIDE-BINDING OLIGOMERIZATION DOMAIN PROTEIN 2; NOD2	NOD2	NOD2		NOD2				
NODAL	"* 601265. NODAL, MOUSE, HOMOLOG OF; NODAL"	NODAL							
NOG	"* 602991. NOGGIN, MOUSE, HOMOLOG OF; NOG"	NOG				NOG		MP:0002081	
NOP10	"* 606471. NUCLEOLAR PROTEIN FAMILY A, MEMBER 3; NOLA3"	NOP10	NOP10						
NOP56	"* 614154. NOP56, S. CEREVISIAE, HOMOLOG OF; NOP56"	NOP56							
NOS2	* 163730. NITRIC OXIDE SYNTHASE 2A; NOS2A	NOS2							
NOTCH1	"* 190198. NOTCH, DROSOPHILA, HOMOLOG OF, 1; NOTCH1"	NOTCH1		NOTCH1	NOTCH1			MP:0002080	
NOTCH2	"* 600275. NOTCH, DROSOPHILA, HOMOLOG OF, 2; NOTCH2"	NOTCH2				NOTCH2		MP:0002080	
NOTCH3	"* 600276. NOTCH, DROSOPHILA, HOMOLOG OF, 3; NOTCH3"	NOTCH3			NOTCH3	NOTCH3			
NPAS4	Mouse Genome Informatics Database								MP:0002064
NPC1	* 607623. NPC1 GENE; NPC1	NPC1							
NPC2	* 601015. NPC2 GENE; NPC2	NPC2							
NPHP1	* 607100. NEPHROCYSTIN 1; NPHP1	NPHP1	NPHP1			NPHP1			
NPHP3	* 608002. NEPHROCYSTIN 3; NPHP3	NPHP3	NPHP3						
NPHP4	* 607215. NEPHROCYSTIN 4; NPHP4	NPHP4							
NPHS1	* 602716. NEPHRIN; NPHS1	NPHS1	NPHS1						
NPHS2	* 604766. PODOCIN; NPHS2	NPHS2	NPHS2						
NPM1	"* 164040. NUCLEOPHOSMIN/NUCLEOPLASMIN FAMILY, MEMBER 1; NPM1"	NPM1		NPM1					
NPPA	* 108780. NATRIURETIC PEPTIDE PRECURSOR A; NPPA	NPPA							
NPR2	* 108961. NATRIURETIC PEPTIDE RECEPTOR B/GUANYLATE CYCLASE B; NPR2	NPR2	NPR2						
NR0B1	"* 300473. NUCLEAR RECEPTOR SUBFAMILY 0, GROUP B, MEMBER 1; NR0B1"	NR0B1	NR0B1		NR0B1	NR0B1			
NR0B2	"* 604630. NUCLEAR RECEPTOR SUBFAMILY 0, GROUP B, MEMBER 2; NR0B2"	NR0B2							
NR3C2	"* 600983. NUCLEAR RECEPTOR SUBFAMILY 3, GROUP C, MEMBER 2; NR3C2"	NR3C2	NR3C2			NR3C2			
NRAS	* 164790. NEUROBLASTOMA RAS VIRAL ONCOGENE HOMOLOG; NRAS	NRAS			NRAS	NRAS			
NRP2	Mouse Genome Informatics Database								MP:0002064
NRXN1	* 600565. NEUREXIN I; NRXN1	NRXN1	NRXN1	NRXN1		NRXN1	NRXN1		
NSD1	"* 606681. NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1; NSD1"	NSD1		NSD1		NSD1	NSD1		
NSDHL	* 300275. NAD(P)H STEROID DEHYDROGENASE-LIKE PROTEIN; NSDHL	NSDHL	NSDHL					MP:0002080	
NSUN2	"* 610916. NOL1/NOP2/SUN DOMAIN FAMILY, MEMBER 2; NSUN2"	NSUN2	NSUN2						
NT5C3	"* 606224. 5-PRIME-NUCLEOTIDASE, CYTOSOLIC III; NT5C3"	NT5C3	NT5C3						
NT5E	* 129190. ECTO-5-PRIME NUCLEOTIDASE; NT5E	NT5E							
NTRK1	"* 191315. NEUROTROPHIC TYROSINE KINASE, RECEPTOR, TYPE 1; NTRK1"	NTRK1	NTRK1						
NTRK2	"* 600456. NEUROTROPHIC TYROSINE KINASE, RECEPTOR, TYPE 2; NTRK2"	NTRK2			NTRK2	NTRK2			
NUBPL	* 613621. NUCLEOTIDE-BINDING PROTEIN-LIKE PROTEIN; NUBPL	NUBPL							
NUP62	"* 605815. NUCLEOPORIN, 62-KD; NUP62"	NUP62	NUP62						
OAT	* 613349. ORNITHINE AMINOTRANSFERASE; OAT	OAT				OAT			
OBSL1	* 610991. OBSCURIN-LIKE 1; OBSL1	OBSL1							
OCA2	Mouse Genome Informatics Database							MP:0002080 & MP:0002081	
OCLN	* 602876. OCCLUDIN; OCLN	OCLN	OCLN						
OCRL	* 300535. OCRL GENE; OCRL	OCRL							
OFD1	* 300170. OFD1 GENE; OFD1	OFD1	OFD1			OFD1			
OPA1	* 605290. OPA1 GENE; OPA1	OPA1		OPA1					
OPA3	* 606580. OPA3 GENE; OPA3	OPA3							
OPHN1	* 300127. OLIGOPHRENIN 1; OPHN1	OPHN1							
OPN1LW	"* 300822. OPSIN 1, LONG-WAVE-SENSITIVE; OPN1LW"	OPN1LW	OPN1LW						
OPN1SW	"* 613522. OPSIN 1, SHORT-WAVE-SENSITIVE; OPN1SW"	OPN1SW							
OPTN	* 602432. OPTINEURIN; OPTN	OPTN	OPTN			OPTN			
ORAI1	* 610277. ORAI CALCIUM RELEASE-ACTIVATED CALCIUM MODULATOR 1; ORAI1	ORAI1			ORAI1				
ORC1	"* 601902. ORIGIN RECOGNITION COMPLEX, SUBUNIT 1, S. CEREVISIAE, HOMOLOG OF; ORC1"	ORC1	ORC1						
ORC4	"* 603056. ORIGIN RECOGNITION COMPLEX, SUBUNIT 4, S. CEREVISIAE, HOMOLOG OF; ORC4"	ORC4							
ORC6	"* 607213. ORIGIN RECOGNITION COMPLEX, SUBUNIT 6, S. CEREVISIAE, HOMOLOG OF; ORC6"	ORC6							
OSMR	* 601743. ONCOSTATIN M RECEPTOR; OSMR	OSMR							
OSTM1	* 607649. OSTEOPETROSIS-ASSOCIATED TRANSMEMBRANE PROTEIN 1; OSTM1	OSTM1	OSTM1						
OTC	* 300461. ORNITHINE CARBAMOYLTRANSFERASE; OTC	OTC				OTC			
OTOA	* 607038. OTOANCORIN; OTOA	OTOA	OTOA						
OTOF	* 603681. OTOFERLIN; OTOF	OTOF	OTOF						
OTX1	Mouse Genome Informatics Database								MP:0002064
OTX2	"* 600037. ORTHODENTICLE, DROSOPHILA, HOMOLOG OF, 2; OTX2"	OTX2			OTX2	OTX2			
OXCT1	* 601424. 3-OXOACID CoA TRANSFERASE 1; OXCT1	OXCT1							
P2RX1	"* 600845. PURINERGIC RECEPTOR P2X, LIGAND-GATED ION CHANNEL, 1; P2RX1"	P2RX1			P2RX1				
P2RY12	"* 600515. PURINERGIC RECEPTOR P2Y, G PROTEIN-COUPLED, 12; P2RY12"	P2RY12			P2RY12				
PAFAH1B1	"* 601545. PLATELET-ACTIVATING FACTOR ACETYLHYDROLASE, ISOFORM 1B, ALPHA SUBUNIT; PAFAH1B1"	PAFAH1B1		PAFAH1B1		PAFAH1B1	PAFAH1B1		
PAH	* 612349. PHENYLALANINE HYDROXYLASE; PAH	PAH	PAH			PAH			
PAK3	* 300142. p21 PROTEIN-ACTIVATED KINASE 3; PAK3	PAK3							
PALB2	* 610355. PARTNER AND LOCALIZER OF BRCA2; PALB2	PALB2							
PANK2	* 606157. PANTOTHENATE KINASE 2; PANK2	PANK2				PANK2			
PAPSS2	* 603005. 3-PRIME-PHOSPHOADENOSINE 5-PRIME-PHOSPHOSULFATE SYNTHASE 2; PAPSS2	PAPSS2	PAPSS2						
PARK2	* 602544. PARKIN; PARK2	PARK2	PARK2						
PARK7	* 602533. ONCOGENE DJ1; DJ1	PARK7	PARK7						
PATZ1	Mouse Genome Informatics Database							MP:0002080	
PAX2	* 167409. PAIRED BOX GENE 2; PAX2	PAX2		PAX2		PAX2	PAX2		
PAX3	* 606597. PAIRED BOX GENE 3; PAX3	PAX3		PAX3	PAX3	PAX3	PAX3		
PAX4	* 167413. PAIRED BOX GENE 4; PAX4	PAX4	PAX4						
PAX6	* 607108. PAIRED BOX GENE 6; PAX6	PAX6	PAX6	PAX6	PAX6	PAX6	PAX6		
PAX8	* 167415. PAIRED BOX GENE 8; PAX8	PAX8		PAX8	PAX8	PAX8	PAX8		
PAX9	* 167416. PAIRED BOX GENE 9; PAX9	PAX9		PAX9		PAX9	PAX9		
PC	* 608786. PYRUVATE CARBOXYLASE; PC	PC							
PCCA	"* 232000. PROPIONYL-CoA CARBOXYLASE, ALPHA SUBUNIT; PCCA"	PCCA							
PCCB	"* 232050. PROPIONYL-CoA CARBOXYLASE, BETA SUBUNIT; PCCB"	PCCB							
PCDH15	* 605514. PROTOCADHERIN 15; PCDH15	PCDH15	PCDH15						
PCDH19	* 300460. PROTOCADHERIN 19; PCDH19	PCDH19				PCDH19			
PCNT	* 605925. PERICENTRIN; PCNT	PCNT							
PCSK1	"* 162150. PROPROTEIN CONVERTASE, SUBTILISIN/KEXIN-TYPE, 1; PCSK1"	PCSK1							
PCSK9	"* 607786. PROPROTEIN CONVERTASE, SUBTILISIN/KEXIN-TYPE, 9; PCSK9"	PCSK9			PCSK9				
PDCD10	* 609118. PROGRAMMED CELL DEATH 10; PDCD10	PDCD10				PDCD10			
PDE11A	* 604961. PHOSPHODIESTERASE 11A; PDE11A	PDE11A							
PDE4D	"* 600129. PHOSPHODIESTERASE 4D, cAMP-SPECIFIC; PDE4D"				PDE4D	PDE4D			
PDE6A	"* 180071. PHOSPHODIESTERASE 6A, cGMP-SPECIFIC, ROD, ALPHA; PDE6A"	PDE6A	PDE6A						
PDE6B	"* 180072. PHOSPHODIESTERASE 6B, cGMP-SPECIFIC, ROD, BETA; PDE6B"	PDE6B	PDE6B						
PDE6C	"* 600827. PHOSPHODIESTERASE 6C, cGMP-SPECIFIC, CONE, ALPHA-PRIME; PDE6C"	PDE6C							
PDE6G	"* 180073. PHOSPHODIESTERASE 6G, cGMP-SPECIFIC, ROD, GAMMA; PDE6G"	PDE6G	PDE6G						
PDE6H	"* 601190. PHOSPHODIESTERASE 6H, cGMP-SPECIFIC, CONE, GAMMA; PDE6H"	PDE6H	PDE6H						
PDE8B	* 603390. PHOSPHODIESTERASE 8B; PDE8B	PDE8B							
PDGFB	"* 190040. PLATELET-DERIVED GROWTH FACTOR, BETA POLYPEPTIDE; PDGFB"	PDGFB							
PDGFRA	"* 173490. PLATELET-DERIVED GROWTH FACTOR RECEPTOR, ALPHA; PDGFRA"	PDGFRA						MP:0002080	MP:0002064
PDGFRB	Mouse Genome Informatics Database							MP:0002081	
PDHA1	"* 300502. PYRUVATE DEHYDROGENASE, ALPHA-1; PDHA1"	PDHA1	PDHA1			PDHA1			
PDHB	"* 179060. PYRUVATE DEHYDROGENASE, BETA POLYPEPTIDE; PDHB"	PDHB							
PDHX	"* 608769. PYRUVATE DEHYDROGENASE COMPLEX, COMPONENT X"		PDHX						
PDP1	* 605993. PYRUVATE DEHYDROGENASE PHOSPHATASE CATALYTIC SUBUNIT 1; PDP1	PDP1							
PDSS1	"* 607429. PRENYL DIPHOSPHATE SYNTHASE, SUBUNIT 1; PDSS1"	PDSS1							
PDSS2	"* 610564. PRENYL DIPHOSPHATE SYNTHASE, SUBUNIT 2; PDSS2"	PDSS2							
PDYN	* 131340. PRODYNORPHIN; PDYN	PDYN			PDYN				
PDZD7	* 612971. PDZ DOMAIN-CONTAINING 7; PDZD7	PDZD7	PDZD7			PDZD7			
PEPD	* 613230. PEPTIDASE D; PEPD	PEPD							
PER2	"* 603426. PERIOD, DROSOPHILA, HOMOLOG OF, 2; PER2"	PER2							
PEX1	* 602136. PEROXISOME BIOGENESIS FACTOR 1; PEX1	PEX1							
PEX10	* 602859. PEROXISOME BIOGENESIS FACTOR 10; PEX10	PEX10							
PEX11B	* 603867. PEROXISOME BIOGENESIS FACTOR 11B; PEX11B	PEX11B							
PEX12	* 601758. PEROXISOME BIOGENESIS FACTOR 12; PEX12	PEX12							
PEX13	* 601789. PEROXISOME BIOGENESIS FACTOR 13; PEX13	PEX13							
PEX14	* 601791. PEROXISOME BIOGENESIS FACTOR 14; PEX14	PEX14							
PEX16	* 603360. PEROXISOME BIOGENESIS FACTOR 16; PEX16	PEX16							
PEX19	* 600279. PEROXISOME BIOGENESIS FACTOR 19; PEX19	PEX19							
PEX2	* 170993. PEROXISOME BIOGENESIS FACTOR 2; PEX2	PEX2	PEX2						
PEX26	* 608666. PEROXISOME BIOGENESIS FACTOR 26; PEX26	PEX26							
PEX3	* 603164. PEROXISOME BIOGENESIS FACTOR 3; PEX3	PEX3							
PEX5	* 600414. PEROXISOME BIOGENESIS FACTOR 5; PEX5	PEX5							
PEX6	* 601498. PEROXISOME BIOGENESIS FACTOR 6; PEX6	PEX6	PEX6						
PEX7	* 601757. PEROXISOME BIOGENESIS FACTOR 7; PEX7	PEX7	PEX7						
PFKM	"* 610681. PHOSPHOFRUCTOKINASE, MUSCLE TYPE; PFKM"	PFKM							
PFN1	* 176610. PROFILIN 1; PFN1	PFN1							
PGAM2	* 612931. PHOSPHOGLYCERATE MUTASE 2; PGAM2	PGAM2							
PGK1	* 311800. PHOSPHOGLYCERATE KINASE 1; PGK1	PGK1				PGK1			
PGM1	* 171900. PHOSPHOGLUCOMUTASE 1; PGM1	PGM1							
PHEX	"* 300550. PHOSPHATE-REGULATING ENDOPEPTIDASE HOMOLOG, X-LINKED; PHEX"	PHEX		PHEX	PHEX	PHEX	PHEX		
PHF6	* 300414. PHD FINGER PROTEIN 6; PHF6	PHF6				PHF6			
PHF8	* 300560. PHD FINGER PROTEIN 8; PHF8	PHF8				PHF8			
PHGDH	* 606879. PHOSPHOGLYCERATE DEHYDROGENASE; PHGDH	PHGDH							
PHKA1	"* 311870. PHOSPHORYLASE KINASE, MUSCLE, ALPHA-1 SUBUNIT; PHKA1"	PHKA1							
PHKA2	"* 300798. PHOSPHORYLASE KINASE, LIVER, ALPHA-2 SUBUNIT; PHKA2"	PHKA2							
PHKB	"* 172490. PHOSPHORYLASE KINASE, BETA SUBUNIT; PHKB"	PHKB	PHKB						
PHKG2	"* 172471. PHOSPHORYLASE KINASE, TESTIS/LIVER, GAMMA-2; PHKG2"	PHKG2	PHKG2						
PHOX2B	* 603851. PAIRED-LIKE HOMEOBOX 2B; PHOX2B	PHOX2B		PHOX2B		PHOX2B	PHOX2B		
PHYH	* 602026. PHYTANOYL-CoA HYDROXYLASE; PHYH	PHYH							
PIGA	"* 311770. PHOSPHATIDYLINOSITOL GLYCAN, CLASS A; PIGA"	PIGA							
PIGL	"* 605947. PHOSPHATIDYLINOSITOL GLYCAN, CLASS L; PIGL"	PIGL	PIGL						
PIGM	"* 610273. PHOSPHATIDYLINOSITOL GLYCAN, CLASS M; PIGM"	PIGM							
PIGN	"* 606097. PHOSPHATIDYLINOSITOL GLYCAN, CLASS N; PIGN"	PIGN							
PIGO	"* 614730. PHOSPHATIDYLINOSITOL GLYCAN, CLASS O; PIGO"	PIGO							
PIGV	"* 610274. PHOSPHATIDYLINOSITOL GLYCAN, CLASS V; PIGV"	PIGV							
PIK3CA	"* 171834. PHOSPHATIDYLINOSITOL 3-KINASE, CATALYTIC, ALPHA; PIK3CA"				PIK3CA	PIK3CA			
