,Gene_Name,p-val,collapsing_rank
5507,LRP11,0.358716178,5508
5508,ATP6V0A4,0.798029165,5509
5509,CYP19A1,0.182813355,5510
5510,ATP6V1D,0.232542163,5511
5511,HSD17B8,0.160828691,5512
5512,ARSI,0.21600755800000002,5513
5513,YY1,0.221777511,5514
5514,GBX1,0.737844976,5515
5515,HSPA12A,0.17886159,5516
5516,CXCR4,0.244785455,5517
5517,SEC61G,0.5136390479999999,5518
5518,APC2,0.0016876970000000002,5519
5519,ANKRD37,0.128010255,5520
5520,IQCD,1.0,5521
5521,PDCD6IP,0.10460746800000001,5522
5522,TPP1,1.0,5523
5523,FBXL6,0.081898384,5524
5524,MAS1,0.244663966,5525
5525,KCNJ9,1.0,5526
5526,FAM193B,0.51282756,5527
5527,UFSP2,0.44949133799999996,5528
5528,ANGPTL6,0.830746048,5529
5529,GSDMD,0.546232674,5530
5530,C11ORF45,1.0,5531
5531,PAM16,0.29300227100000004,5532
5532,UQCRQ,0.7138378870000001,5533
5533,CNPY1,0.31996619,5534
5534,GMNC,0.53784823,5535
5535,LCE1B,0.345778065,5536
5536,CRP,0.634044693,5537
5537,CAND2,0.468881086,5538
5538,COX8C,0.527833922,5539
5539,RC3H2,0.8964800359999999,5540
5540,EAF1,0.252147413,5541
5541,FBXL3,0.58659832,5542
5542,LOXL1,0.487839724,5543
5543,HIST1H4E,0.13658215699999998,5544
5544,CYHR1,0.42055259700000003,5545
5545,TMEFF2,0.203186168,5546
5546,PMFBP1,0.635588273,5547
5547,ZNF416,0.858248648,5548
5548,SH3GL3,0.320869812,5549
5549,ZNF100,0.365894372,5550
5550,C1GALT1,0.293608662,5551
5551,RBM34,0.7342027040000001,5552
5552,RNF25,0.048674394,5553
5553,SNX32,0.021523404,5554
5554,CYP4Z1,0.173253381,5555
5555,URGCP,0.767392717,5556
5556,VN1R2,0.547243943,5557
5557,MCM5,0.89697803,5558
5558,ME3,0.216397792,5559
5559,KIF21A,0.7364011559999999,5560
5560,SOD1,7.23e-08,5561
5561,ACMSD,0.35089488,5562
5562,CDC42SE1,0.24205713399999998,5563
5563,TM6SF2,1.0,5564
5564,BICC1,0.877484067,5565
5565,KMT2A,0.26460238,5566
5566,MYH7,0.425122523,5567
5567,MANEA,0.150105335,5568
5568,MFSD7,0.5690002679999999,5569
5569,EXT2,1.0,5570
5570,ACOT4,0.47033507700000005,5571
5571,PEX19,0.039398515,5572
5572,PNPT1,0.354003255,5573
5573,PRKRIR,0.580361961,5574
5574,OR4M1,0.48972572200000003,5575
5575,ARL6IP1,0.752001435,5576
5576,COLQ,0.359440714,5577
5577,C11ORF58,0.604810063,5578
5578,KNSTRN,0.737649118,5579
5579,CDH18,0.359949064,5580
5580,TFIP11,0.08656008800000001,5581
5581,LMX1B,0.242776744,5582
5582,CMTM3,0.19221173600000002,5583
5583,CPS1,0.43032971299999995,5584
5584,GUCY2F,1.0,5585
5585,LRRC24,0.396738916,5586
5586,CCDC147,0.051589367000000004,5587
5587,LGI2,0.577993691,5588
5588,NTF3,0.8032011040000001,5589
5589,UGCG,0.42773544700000005,5590
5590,IL1RAPL2,1.0,5591
5591,TOPORS,0.21653176699999999,5592
5592,PPP3CB,0.535433112,5593
5593,SLC26A4,0.109361977,5594
5594,LTBR,0.641095695,5595
5595,ANKDD1A,1.0,5596
5596,C2CD2,0.6785009129999999,5597
5597,KLHL36,0.7354606709999999,5598
5598,PSMB7,1.0,5599
5599,CENPO,0.12956019800000002,5600
5600,ITGA8,0.55613841,5601
5601,C16ORF52,0.351750499,5602
5602,EPS8L3,0.247315745,5603
5603,HS6ST2,0.532303636,5604
5604,WNT5A,0.177866443,5605
5605,PRG2,0.217232946,5606
5606,PRPS2,0.316948427,5607
5607,LYRM9,0.299342636,5608
5608,TATDN1,1.0,5609
5609,ZNF765,1.0,5610
5610,EIF3H,0.141910034,5611
5611,OSGEP,0.14357953699999998,5612
5612,FRMD4B,0.7876864240000001,5613
5613,CDRT15L2,1.0,5614
5614,PCDH12,0.580967744,5615
5615,CNGA2,0.053340729,5616
5616,LAMP3,0.269369455,5617
5617,MYH6,0.133207709,5618
5618,CCDC108,0.322596047,5619
5619,NDUFAF6,0.476891234,5620
5620,C20ORF85,1.0,5621
5621,OR52E2,0.343623106,5622
5622,TYW3,0.6280486279999999,5623
5623,HSF5,0.612737463,5624
5624,SLC45A3,0.290861679,5625
5625,DEFB127,1.0,5626
5626,HYAL2,0.015191288999999998,5627
5627,HMGCL,0.548126951,5628
5628,BDKRB1,1.0,5629
5629,SH2D5,1.0,5630
5630,CYB561D1,0.7622384440000001,5631
5631,AP1M1,1.0,5632
5632,LILRA3,0.266047092,5633
5633,PTPRU,1.0,5634
5634,TRPM8,0.125053016,5635
5635,SERPINB2,0.689362466,5636
5636,PCDHGC4,1.0,5637
5637,VAV1,1.0,5638
5638,PFKFB1,0.127445363,5639
5639,REV3L,0.072821592,5640
5640,TNK1,0.36558461700000006,5641
5641,FN1,0.220810261,5642
5642,GPRC6A,0.590385052,5643
5643,FHL3,0.531075565,5644
5644,WEE2,1.0,5645
5645,C14ORF2,0.65925552,5646
5646,SNIP1,0.43231906,5647
5647,TUBB2A,0.264177405,5648
5648,GP9,0.539204846,5649
5649,OARD1,0.537270266,5650
5650,ARVCF,0.518412039,5651
5651,PCDHGB1,0.014447172,5652
5652,FAM161A,0.168281445,5653
5653,ZNF641,0.07393846,5654
5654,DCTN4,0.837408558,5655
5655,METTL16,1.0,5656
5656,C17ORF53,0.531410352,5657
5657,CLHC1,0.214964323,5658
5658,CHST15,0.8648633240000001,5659
5659,SERPINB10,0.161884273,5660
5660,KRTAP10-6,0.513680542,5661
5661,DMTF1,1.0,5662
5662,ATP5C1,0.334446822,5663
5663,PPP6C,0.728739507,5664
5664,CD52,1.0,5665
5665,SERPINF1,0.263632902,5666
5666,AQP7,0.254025546,5667
5667,NCAPH,0.640884389,5668
5668,CUTC,0.185531873,5669
5669,FCHO2,0.517144658,5670
5670,BAG6,0.483209489,5671
5671,HIST1H2BF,0.746746322,5672
5672,CEP55,1.0,5673
5673,RPL7L1,0.280506193,5674
5674,ATG3,1.0,5675
5675,RPL5,0.681234527,5676
5676,CCDC104,0.8084212590000001,5677
5677,GLYAT,0.332465212,5678
5678,EPB41L3,0.60632611,5679
5679,FAM111B,0.700316212,5680
5680,IQGAP3,0.065821206,5681
5681,DYDC1,0.10142444800000001,5682
5682,P4HA2,0.638982909,5683
5683,TSPAN15,0.53031797,5684
5684,METTL25,0.772438816,5685
5685,MTCH1,0.7138378870000001,5686
5686,CXXC11,0.168152375,5687
5687,TBC1D32,0.29139655600000003,5688
5688,PPFIA3,1.0,5689
5689,ISL1,0.6791846979999999,5690
5690,ELF4,0.346088798,5691
5691,CA7,0.545102993,5692
5692,RALBP1,0.289863835,5693
5693,DYNC2LI1,0.850780903,5694
5694,PLAG1,1.0,5695
5695,DIRAS1,1.0,5696
5696,HLA-DOA,0.507050935,5697
5697,TMEM55A,0.296442496,5698
5698,CLDN4,0.149036044,5699
5699,KCNJ8,0.68274777,5700
5700,TMEM55B,0.739409255,5701
5701,LILRB3,0.106399983,5702
5702,CLNS1A,0.628729124,5703
5703,DGKB,0.45324816700000004,5704
5704,MRPL32,0.824664979,5705
5705,SLC6A9,0.880955778,5706
5706,MYO1C,0.348212091,5707
5707,MED20,1.0,5708
5708,MYO5C,0.02222426,5709
5709,ORC4,0.19610846399999998,5710
5710,EEF1A1,0.167474479,5711
5711,ARHGEF25,0.438528395,5712
5712,SAMD15,0.32277424,5713
5713,SFPQ,0.33979643600000004,5714
5714,NMNAT1,0.35304466100000004,5715
5715,PF4V1,1.0,5716
5716,ARSE,0.323082025,5717
5717,TCEANC2,0.7669369840000001,5718
5718,IGBP1,0.541464085,5719
5719,SELO,0.196377886,5720
5720,SPATS1,1.0,5721
5721,SLC6A19,0.377497401,5722
5722,SLC2A7,0.25982508600000004,5723
5723,CCDC125,0.17327940600000002,5724
5724,USP12,0.7950802490000001,5725
5725,HPN,0.41047691399999997,5726
5726,CDC42EP2,0.7622384440000001,5727
5727,GJB6,1.0,5728
5728,SGK2,0.051999917,5729
5729,BRPF1,0.35125796600000003,5730
5730,RARRES1,1.0,5731
5731,PSMA6,0.31686980800000003,5732
5732,GPR55,0.6951565059999999,5733
5733,MLF2,0.077278055,5734
5734,GAD1,0.8094394779999999,5735
5735,UGT2B17,0.755532468,5736
5736,MYLK,0.921303834,5737
5737,C17ORF105,0.14767128599999998,5738
5738,RBKS,0.02747706,5739
5739,FCHSD2,0.297500022,5740
5740,RCOR3,1.0,5741
5741,TGFBR3,0.67277805,5742
5742,UBE4A,0.448318386,5743
5743,CRIP1,1.0,5744
5744,ZNF106,0.852076985,5745
5745,ZNF529,0.87659642,5746
5746,ITM2B,0.27170746,5747
5747,TTC17,0.42321535299999996,5748
5748,LY86,0.27457364,5749
5749,FBXW10,0.588178403,5750
5750,LRRN3,0.17287318399999999,5751
5751,PPFIA4,0.051300594000000005,5752
5752,TAX1BP3,0.497274326,5753
5753,KIAA0319,0.625240229,5754
5754,NDUFC1,1.0,5755
5755,FAM57A,0.283695005,5756
5756,MED15,0.673040215,5757
5757,CHPF,0.29639686600000004,5758
5758,SCIN,0.111197575,5759
5759,FAM9B,0.7930217079999999,5760
5760,MNS1,0.541735076,5761
5761,COG3,0.174215562,5762
5762,LEFTY1,0.239904234,5763
5763,TMEM201,0.789807253,5764
5764,ARHGEF39,0.037416441,5765
5765,BRI3BP,0.31595118899999997,5766
5766,MEX3C,0.485532694,5767
5767,RNF166,0.046538481,5768
5768,RORA,0.471938569,5769
5769,GSPT1,0.634545049,5770
5770,ALS2CR11,1.0,5771
5771,AIMP1,0.10993337199999999,5772
5772,KCNK17,0.047787034000000006,5773
5773,PMS1,0.300011657,5774
5774,FGF17,0.210417865,5775
5775,TRIM68,0.7376875740000001,5776
5776,MAP2K6,0.28008328600000004,5777
5777,BMP2K,1.0,5778
5778,LATS2,0.10073797400000001,5779
5779,MYO5B,0.24928752899999998,5780
5780,HIST1H1C,0.8933978570000001,5781
5781,C20ORF197,1.0,5782
5782,TSPYL4,0.583625524,5783
5783,LSMEM1,0.10364646,5784
5784,GPSM1,0.488039513,5785
5785,LRRC29,0.592288689,5786
5786,SORCS3,0.898919151,5787
5787,INTS10,0.636252356,5788
5788,MCM7,0.17899079399999998,5789
5789,KIAA1755,0.041831502,5790
5790,MRS2,0.076158673,5791
5791,OR5P3,1.0,5792
5792,OR10G8,0.017978078999999998,5793
5793,MAN2A2,0.470057115,5794
5794,ITGA1,0.357893674,5795
5795,DIRAS3,1.0,5796
5796,C15ORF38-AP3S2,0.208977159,5797
5797,PIK3C2G,0.421584546,5798
5798,BRD3,0.603804377,5799
5799,ANLN,0.292955535,5800
5800,KRIT1,0.017896855,5801
5801,ZDHHC15,1.0,5802
5802,OR4C16,0.342051184,5803
5803,OSTF1,0.728849225,5804
5804,CEP135,0.23890641199999998,5805
5805,VMO1,0.649245029,5806
5806,SIGLEC1,1.0,5807
5807,ADCY7,0.71401179,5808
5808,MSS51,0.29341517300000003,5809
5809,MEIS1,0.597504435,5810
5810,NDUFB8,0.315923096,5811
5811,OR4K5,0.266564623,5812
5812,SMTNL2,0.71140693,5813
5813,DCDC1,1.0,5814
5814,CETN1,1.0,5815
5815,RNPEP,0.7518074990000001,5816
5816,VENTX,0.532079161,5817
5817,PNPLA2,1.0,5818
5818,TEDDM1,0.09062333199999999,5819
5819,FAM107A,0.542763546,5820
5820,OR5B12,0.82381059,5821
5821,XAGE5,0.681234527,5822
5822,VTN,0.563853843,5823
5823,SLC20A1,1.0,5824
5824,GIMAP5,0.544638663,5825
5825,CNN3,0.242261649,5826
5826,CD19,0.378414407,5827
5827,IGFBP5,0.37375576899999996,5828
5828,SSBP2,1.0,5829
5829,SYT7,0.820146047,5830
5830,NR1I2,0.164354605,5831
5831,GRXCR2,0.593053158,5832
5832,SLC2A8,0.373614751,5833
5833,FDXACB1,0.442471887,5834
5834,TMEM67,0.285826113,5835
5835,SHMT1,0.8447128759999999,5836
5836,KIAA1731,0.269529631,5837
5837,TAGLN2,0.561667951,5838
5838,LRRC47,0.240531382,5839
5839,LARGE,0.786880595,5840
5840,POPDC3,0.5777901,5841
5841,SYN3,0.21188153,5842
5842,TMEM261,0.728915181,5843
5843,TXN2,0.392004215,5844
5844,APBB3,0.539561536,5845
5845,HTR3D,0.864895086,5846
5846,GKN2,0.755969126,5847
5847,SLC4A8,0.714740198,5848
5848,ERCC4,0.730419953,5849
5849,NIPSNAP3A,1.0,5850
5850,ZBTB2,0.263416446,5851
5851,ANKRD13A,0.330901473,5852
5852,KRTAP5-9,0.23843315899999998,5853
5853,KIF3A,0.33929420299999996,5854
5854,SYNPO,0.137300136,5855
5855,PRKCSH,1.0,5856
5856,HEMGN,0.22632149,5857
5857,MGRN1,0.114594284,5858
5858,L2HGDH,0.101085071,5859
5859,SUSD3,0.468118466,5860
5860,PLA2G4F,0.8140586670000001,5861
5861,MAST2,0.7944676759999999,5862
5862,KCNA10,0.757742118,5863
5863,PDDC1,0.056665605,5864
5864,RSBN1L,0.877492791,5865
5865,PCCA,0.41254279200000005,5866
5866,CALML5,1.0,5867
5867,NLGN1,0.472729805,5868
5868,ZNF787,1.0,5869
5869,FAM213A,0.372842976,5870
5870,LAMC1,1.0,5871
5871,MYOG,0.039737122,5872
5872,HOXB9,0.503539424,5873
5873,KLHL10,0.565889802,5874
5874,ATXN2,0.598022883,5875
5875,U2AF2,1.0,5876
5876,OR4K17,0.835451992,5877
5877,EXOC3L2,0.559354664,5878
5878,IPO11,0.16105829800000002,5879
5879,DNAH14,0.7219444159999999,5880
5880,RASL12,0.051581592,5881
5881,ITGA2B,0.12319744099999999,5882
5882,SYNPO2,0.27771152,5883
5883,AMPD2,0.47850720399999996,5884
5884,C10ORF82,0.152859,5885
5885,DDIT4L,0.817620089,5886
5886,COLGALT1,0.34618196700000003,5887
5887,OSMR,0.51679861,5888
5888,ACVRL1,0.713899231,5889
5889,SCPEP1,0.6559186,5890
5890,NCR1,0.083146181,5891
5891,VSX2,0.172240005,5892
5892,CMTM4,0.102021162,5893
5893,CSRP2,1.0,5894
5894,HGFAC,0.651521181,5895
5895,TRIAP1,0.512881843,5896
5896,C1ORF177,1.0,5897
5897,COMMD7,0.06987708200000001,5898
5898,RBM4B,0.8519160640000001,5899
5899,GPR61,0.23398678,5900
5900,C7ORF34,0.153948595,5901
5901,PNKP,0.227012785,5902
5902,PMP2,0.72342791,5903
5903,ZNF891,0.349576559,5904
5904,KLHL24,0.80175524,5905
5905,COX7C,1.0,5906
5906,INSL4,1.0,5907
5907,PRDX3,0.179054994,5908
5908,MCCC2,1.0,5909
5909,OR6B1,0.23683408399999997,5910
5910,ZNF146,0.134777804,5911
5911,C1QA,0.071161697,5912
5912,ACTA1,0.723439136,5913
5913,ANKK1,0.18466711600000002,5914
5914,TGFB3,0.25831250899999997,5915
5915,KRT73,0.130358791,5916
5916,OTOS,1.0,5917
5917,STK11IP,0.007700876,5918
5918,NTF4,0.07001800400000001,5919
5919,C4ORF40,1.0,5920
5920,RPS27A,0.534236108,5921
5921,SPIN3,0.689057602,5922
5922,BTNL8,0.862485196,5923
5923,BCAS2,1.0,5924
5924,PHLDB1,0.9203730609999999,5925
5925,PLAC1,1.0,5926
5926,OR51B2,0.535932835,5927
5927,UGT1A5,1.0,5928
5928,TIA1,1.0,5929
5929,LPIN2,0.660909906,5930
5930,LARP4B,0.49736853200000003,5931
5931,GTF3C1,0.786293001,5932
5932,RPN2,0.259837933,5933
5933,FOXK2,0.6003303179999999,5934
5934,PPP1CB,1.0,5935
5935,NIP7,0.063263992,5936
5936,CCDC7,1.0,5937
5937,PLCG2,0.193124447,5938
5938,OSTM1,0.360430584,5939
5939,MORC2,0.764824643,5940
5940,SLC7A14,0.565880805,5941
5941,KLHL41,1.0,5942
5942,WDR72,0.205308975,5943
5943,DIMT1,1.0,5944
5944,PEX10,0.697845952,5945
5945,HAUS3,1.0,5946
5946,STX5,0.8408102159999999,5947
5947,ADAT1,0.885646202,5948
5948,EPHX2,0.414785949,5949
5949,FREM1,0.31880845,5950
5950,PDZD8,1.0,5951
5951,SLC17A1,0.66365684,5952
5952,MRPL54,0.781690581,5953
5953,MEF2C,0.216472568,5954
5954,SPATA22,1.0,5955
5955,RNF14,0.518758818,5956
5956,PCTP,0.65179808,5957
5957,MYBL1,0.21316020100000002,5958
5958,TRPC7,0.176997181,5959
5959,SLC10A6,0.6753405490000001,5960
5960,G3BP2,0.271411864,5961
5961,RAB3GAP1,0.622759617,5962
5962,TLL2,0.659898887,5963
5963,AKIRIN2,0.545701366,5964
5964,PRSS16,0.219102433,5965
5965,TKTL2,0.887240875,5966
5966,ECHDC3,0.22823980800000002,5967
5967,MUT,0.702091331,5968
5968,TBC1D13,0.44964835,5969
5969,RAD54L2,0.897805325,5970
5970,ZNF536,0.32925241899999996,5971
5971,NDUFA4L2,0.31686980800000003,5972
5972,RFT1,0.872042104,5973
5973,KRTAP10-11,0.293453089,5974
5974,ZCWPW1,0.335904644,5975
5975,RANBP3,1.0,5976
5976,AIP,0.632092575,5977
5977,PTAFR,0.42997444799999995,5978
5978,LY6E,0.177866443,5979
5979,TSPAN5,0.733085495,5980
5980,OR4A15,0.784604161,5981
5981,FAM151B,1.0,5982
5982,CDT1,0.682118925,5983
5983,FAM26F,0.8070730740000001,5984
5984,CTCF,0.553998019,5985
5985,CABS1,0.1353895,5986
5986,MME,1.0,5987
5987,MMGT1,0.256158102,5988
5988,SMDT1,1.0,5989
5989,DESI2,0.066208462,5990
5990,MTMR9,0.299480501,5991
5991,BLZF1,0.8346310379999999,5992
5992,OR2T4,0.713433815,5993
5993,LRRC14,0.865529847,5994
5994,MRPS31,0.408416464,5995
5995,C19ORF73,0.29300227100000004,5996
5996,F9,0.6965336209999999,5997
5997,DCUN1D1,0.671926875,5998
5998,ZFYVE26,0.698469074,5999
5999,ILDR1,0.027481082,6000
6000,FSTL3,0.319884249,6001
6001,NDUFA3,0.10713191400000001,6002
6002,GOLT1B,0.39023347399999997,6003
6003,PTX3,1.0,6004
6004,TMED5,0.379070605,6005
6005,SERPINB13,0.8681834820000001,6006
6006,ZNF586,1.0,6007
6007,ACAD8,0.11766046599999999,6008
6008,HIGD1B,0.48963007,6009
6009,C15ORF26,0.772327035,6010
6010,LIMS2,0.021994474,6011
6011,TALDO1,0.266721627,6012
6012,CYP2R1,0.84869646,6013
6013,TUT1,0.040791606,6014
6014,ZNF789,0.48962749200000005,6015
6015,DGKZ,0.36383411299999996,6016
6016,VRK3,1.0,6017
6017,OPRD1,0.78547176,6018
6018,KCTD5,1.0,6019
6019,OAZ3,0.752001435,6020
6020,DISC1,0.605798431,6021
6021,SIRPB1,0.722970027,6022
6022,CYTIP,1.0,6023
6023,AURKA,0.8056567179999999,6024
6024,LRRC25,0.09377777300000001,6025
6025,SENP6,0.682187584,6026
6026,RRBP1,0.131638419,6027
6027,ST6GALNAC3,0.8402834770000001,6028
6028,NLN,1.0,6029
6029,POLD4,0.134777804,6030
6030,BCMO1,0.56198555,6031
6031,POLE3,0.34471839299999996,6032
6032,RPS21,1.0,6033
6033,ST6GAL1,0.530041207,6034
6034,GIF,0.728850178,6035
6035,STRN4,0.5750033920000001,6036
6036,TM7SF2,0.6952084829999999,6037
6037,GPR152,0.152547489,6038
6038,OOSP2,0.351750499,6039
6039,RBM15B,0.01609806,6040
6040,CDKL1,0.057603004000000006,6041
6041,OR2H1,0.750007083,6042
6042,ATF3,0.690303476,6043
6043,PAGE5,0.7094345259999999,6044
6044,PTOV1,1.0,6045
6045,GXYLT2,0.288723346,6046
6046,CDH26,0.811086658,6047
6047,ENTPD2,0.207524512,6048
6048,F13A1,0.11236291699999999,6049
6049,GREM2,1.0,6050
6050,NEU3,0.084849515,6051
6051,MTNR1A,0.041173827999999996,6052
6052,C5,0.7231435390000001,6053
6053,NDNL2,1.0,6054
6054,CCDC96,1.0,6055
6055,MRPS16,1.0,6056
6056,SLA,0.559769513,6057
6057,ABHD8,1.0,6058
6058,XPC,0.895949903,6059
6059,TANC2,0.06355725599999999,6060
6060,TRIM9,0.714633539,6061
6061,SCRN2,0.086671341,6062
6062,KRTCAP2,0.33979643600000004,6063
6063,TBP,0.273855733,6064
6064,OR10W1,0.189670982,6065
6065,CPSF4L,0.03204224,6066
6066,SLC6A6,0.263891416,6067
6067,KIAA0513,1.0,6068
6068,ASXL1,0.58433729,6069
6069,NR2C2,0.550873204,6070
6070,GRWD1,0.36656395399999997,6071
6071,PXDNL,0.763252136,6072
6072,MAGEA12,0.180263793,6073
6073,DEF8,0.886927316,6074
6074,TYR,0.542598644,6075
6075,HUNK,0.24422832600000002,6076
6076,PDGFC,0.41460131200000006,6077
6077,CYP2S1,0.100985399,6078
6078,UPK3B,0.564008931,6079
6079,GCLC,1.0,6080
6080,NDUFB9,0.529577116,6081
6081,ABHD14A,0.185531873,6082
6082,UBA5,0.770857535,6083
6083,ZNF770,0.871256945,6084
6084,GNLY,0.812849334,6085
6085,IRAK3,0.877136415,6086
6086,C16ORF87,0.551615721,6087
6087,KAZALD1,0.7156712909999999,6088
6088,OR1J4,0.548039694,6089
6089,LAMTOR4,0.681234527,6090
6090,KPNA1,0.452132074,6091
6091,SMNDC1,1.0,6092
6092,CPSF6,0.330292497,6093
6093,F2RL3,0.040881038,6094
6094,EFTUD2,0.87407364,6095
6095,NDUFAF3,0.7631729620000001,6096
6096,GSG2,0.080462562,6097
6097,ELP2,0.41109649200000004,6098
6098,VAC14,0.87202291,6099
6099,NUBP2,1.0,6100
6100,BORA,0.449685956,6101
6101,RGS5,0.3505499,6102
6102,OR13A1,0.0060321409999999995,6103
6103,TRA2B,0.193756574,6104
6104,PTPN18,1.0,6105
6105,GBP7,0.13201966099999998,6106
6106,C6ORF106,1.0,6107
6107,PCDHGA7,0.21519125600000003,6108
6108,RHOBTB1,0.843362853,6109
6109,WDR62,0.319676676,6110
6110,TRPM1,0.362999863,6111
6111,MRPL53,0.602997996,6112
6112,TNXB,0.446422053,6113
6113,NPL,0.216990606,6114
6114,NCL,0.236925181,6115
6115,LGALS14,0.796896585,6116
6116,GNL3,0.740721533,6117
6117,SFTPB,0.797963648,6118
6118,CLCN1,0.34540680700000004,6119
6119,LGALS12,0.8557176040000001,6120
6120,GPR139,0.275597979,6121
6121,MED28,0.7866198659999999,6122
6122,PIP4K2C,0.844917109,6123
6123,B4GALNT1,0.8733005079999999,6124
6124,MTFR1,0.385809625,6125
6125,MRPS35,0.30349549800000003,6126
6126,OR4E2,0.603470659,6127
6127,FBN1,0.927462323,6128
6128,IDH3G,0.758831716,6129
6129,COX16,0.104611593,6130
6130,GPR56,0.210529095,6131
6131,CA6,0.836269578,6132
6132,SNAP23,1.0,6133
6133,LCTL,0.30645059199999997,6134
6134,PTK6,0.395798428,6135
6135,ZNF613,0.531699558,6136
6136,AGAP1,0.035817097,6137
6137,REG1B,0.796310008,6138
6138,LRRTM2,0.532729366,6139
6139,IPO4,0.822357278,6140
6140,MUC16,0.13105814,6141
6141,PTMA,0.612451896,6142
6142,C1ORF87,0.842104815,6143
6143,C3ORF30,0.281852822,6144
6144,ZAR1L,0.44964835,6145
6145,EGLN3,0.313378671,6146
6146,COIL,1.0,6147
6147,KCNB1,0.286959617,6148
6148,ASMTL,1.0,6149
6149,LAPTM5,0.365597503,6150
6150,MT1X,1.0,6151
6151,ERCC5,0.22832043300000002,6152
6152,USP36,0.10240471599999999,6153
6153,TSPAN11,0.5001713320000001,6154
6154,SNX15,0.8623844009999999,6155
6155,HES3,0.45981228799999996,6156
6156,TREX1,0.468840418,6157
6157,MS4A5,0.36704483299999996,6158
6158,NUP107,0.543728226,6159
6159,NFYC,1.0,6160
6160,CCT8L2,1.0,6161
6161,SACM1L,0.32199466600000004,6162
6162,LTBP1,0.772490727,6163
6163,C7ORF50,0.594483588,6164
6164,PSPH,1.0,6165
6165,PPT1,0.828234262,6166
6166,CYB561,0.58736013,6167
6167,ARL4D,1.0,6168
6168,OR6K3,0.7273493190000001,6169
6169,GUCY1A3,0.46668233299999995,6170
6170,ANKRD28,0.116994321,6171
6171,HOXC4,0.024156509,6172
6172,ISYNA1,0.386286686,6173
6173,OR6P1,0.7321584109999999,6174
6174,TFAP2A,1.0,6175
6175,ENKUR,0.525719751,6176
6176,CDRT15,0.681871219,6177
6177,PEPD,0.552709331,6178
6178,CENPP,0.474377445,6179
6179,DDX18,0.600309862,6180
6180,SNAI1,0.628542198,6181
6181,PLLP,1.0,6182
6182,F10,1.0,6183
6183,OTUD6A,1.0,6184
6184,UROC1,0.434683206,6185
6185,NCAPD3,0.631086031,6186
6186,BTG2,0.152859,6187
6187,GLT1D1,1.0,6188
6188,TMOD3,1.0,6189
6189,TMEM106C,0.602790729,6190
6190,SULF2,1.0,6191
6191,CCNL1,1.0,6192
6192,REXO4,1.0,6193
6193,SNX4,0.824182381,6194
6194,SLC39A4,0.604820063,6195
6195,RBM11,0.056765149,6196
6196,ARL5B,1.0,6197
6197,JAM2,1.0,6198
6198,TULP2,1.0,6199
6199,TOP3B,0.880174655,6200
6200,IBA57,0.26378479,6201
6201,ZNF781,0.048952827000000004,6202
6202,MAD1L1,0.129079166,6203
6203,FBF1,0.309766692,6204
6204,DPYSL2,0.816163073,6205
6205,E2F5,0.191235276,6206
6206,ZNF521,0.390414169,6207
6207,CCP110,0.36556122,6208
6208,ARCN1,0.405296369,6209
6209,VWA7,0.432615739,6210
6210,PARP9,0.547728814,6211
6211,ANKRD7,0.200687671,6212
6212,UTP11L,0.8064564590000001,6213
6213,SLC6A18,0.049815062,6214
6214,TXLNB,0.579918067,6215
6215,ZNF668,0.877344073,6216
6216,BMP7,0.5427044329999999,6217
6217,OR6Q1,0.65830627,6218
6218,GSTK1,0.337308809,6219
6219,FNTB,0.048454273,6220
6220,CLIP2,0.10083770800000001,6221
6221,UXT,1.0,6222
6222,FBXL19,0.781710043,6223
6223,STK19,0.26146885,6224
6224,POGZ,0.22685738100000002,6225
6225,C7ORF60,1.0,6226
6226,CSH1,1.0,6227
6227,CCDC102A,0.297851818,6228
6228,SMC5,0.179442982,6229
6229,AIFM3,0.290323041,6230
6230,OR2V1,0.442333452,6231
6231,ZNF699,0.572458276,6232
6232,FAM173B,0.605174877,6233
6233,NFATC2IP,0.544252355,6234
6234,AKIRIN1,0.20561690100000002,6235
6235,ZNF391,0.5674841039999999,6236
6236,NPM1,0.517038385,6237
6237,LPAR6,1.0,6238
6238,ID1,0.400919584,6239
6239,RMDN3,0.6858540470000001,6240
6240,RNF123,0.905890977,6241
6241,RPP21,0.7509483990000001,6242
6242,CDCA7L,0.7421307779999999,6243
6243,PRM2,0.16039144800000002,6244
6244,FUT3,0.54758658,6245
6245,TMEM160,0.551615721,6246
6246,C20ORF173,0.065191996,6247
6247,TXK,0.65308795,6248
6248,FAM181A,0.17433162300000002,6249
6249,ZNF665,1.0,6250
6250,SLC22A11,0.385082077,6251
6251,ONECUT2,0.371472023,6252
6252,PCDHB1,0.754365044,6253
6253,PRKCI,0.08071485099999999,6254
6254,GNG11,0.282106262,6255
6255,PAQR8,1.0,6256
6256,MAGT1,0.419800136,6257
6257,PRR19,0.550499548,6258
6258,SCEL,0.002162672,6259
6259,EMR3,0.7821032459999999,6260
6260,SNAP47,1.0,6261
6261,MBD2,0.35248867,6262
6262,GJA8,0.5455289170000001,6263
6263,HAX1,0.7083103940000001,6264
6264,NRG4,0.509427262,6265
6265,GDF5,0.716792805,6266
6266,BMP10,0.301571105,6267
6267,SEC14L3,0.732471016,6268
6268,POGLUT1,0.266962661,6269
6269,TMEM184B,0.665488436,6270
6270,KLF15,1.0,6271
